STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
DL3PW-14;T1240114;2021-08-25 02:34:35;49.8434;8.58624;274;35;812;Clb=-1.6m/s t=13.7C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;T1240114;2021-08-25 02:34:31;49.8434;8.58678;265;28;819;Clb=-1.7m/s p=934.2hPa t=12.7C h=71.0% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;T1240114;2021-08-25 02:34:30;49.8434;8.58689;267;26;821;Clb=-1.7m/s t=13.6C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
DAVRU1-11;T1240114;2021-08-25 02:34:28;49.8434;8.5871;276;26;825;Clb=-1.8m/s p=933.6hPa t=12.7C h=71.3% 402.30MHz Type=RS41-SGP batt=2.7V rssi=80.0dB sondemod 1.36h
DAVRU1-11;T1240114;2021-08-25 02:34:26;49.8433;8.58738;293;28;831;Clb=-1.8m/s p=932.7hPa t=12.7C h=71.3% 402.30MHz Type=RS41-SGP
MALAO2-14;T1240114;2021-08-25 02:34:25;49.8433;8.58738;293;31;831;Clb=-1.8m/s p=932.7hPa t=12.7C h=71.3% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:34:22;49.8432;8.58769;296;33;837;Clb=-1.9m/s p=932.3hPa t=12.6C h=71.3% 402.30MHz Type=RS41-SGP
DL3PW-14;T1240114;2021-08-25 02:34:20;49.8432;8.58793;295;39;841;Clb=-1.8m/s t=13.5C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;T1240114;2021-08-25 02:34:19;49.8431;8.58806;290;37;843;Clb=-1.6m/s p=931.5hPa t=12.6C h=71.3% 402.30MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:34:16;49.8431;8.58851;283;39;849;Clb=-1.7m/s p=931.1hPa t=12.6C h=71.2% 402.30MHz Type=RS41-SGP rssi=80.7dB sondemod 1.36h
MALAO2-14;T1240114;2021-08-25 02:34:13;49.843;8.58894;272;30;855;Clb=-1.6m/s p=930.3hPa t=12.5C h=71.4% 402.30MHz Type=RS41-SGP TxOff=6h42m Radiosonde Tracker - Manuel Lausmann
DL3PW-14;T1240114;2021-08-25 02:34:10;49.843;8.5893;271;24;860;Clb=-1.8m/s t=13.3C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
DL3PW-14;T1240114;2021-08-25 02:34:05;49.843;8.58977;294;31;870;Clb=-2.0m/s t=13.2C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
DAVRU1-11;T1240114;2021-08-25 02:34:04;49.8429;8.58986;297;31;871;Clb=-2.1m/s p=928.3hPa t=12.3C h=71.8% 402.30MHz Type=RS41-SGP rssi=79.5dB sondemod 1.36h
MALAO2-14;T1240114;2021-08-25 02:34:01;49.8428;8.59021;294;41;878;Clb=-1.8m/s p=927.7hPa t=12.3C h=71.9% 402.30MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
DL3PW-14;T1240114;2021-08-25 02:34:00;49.8428;8.59034;288;39;881;Clb=-1.9m/s t=13.1C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
DAVRU1-11;T1240114;2021-08-25 02:33:58;49.8427;8.59063;286;39;885;Clb=-1.8m/s p=927.0hPa t=12.2C h=72.1% 402.30MHz Type=RS41-SGP
MALAO2-14;T1240114;2021-08-25 02:33:49;49.8427;8.59182;278;28;903;Clb=-1.6m/s p=925.0hPa t=12.1C h=71.8% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:33:46;49.8426;8.59209;292;31;910;Clb=-1.6m/s p=924.3hPa t=12.0C h=72.1% 402.30MHz Type=RS41-SGP
DL3PW-14;T1240114;2021-08-25 02:33:45;49.8426;8.59219;298;35;912;Clb=-1.7m/s t=12.8C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;T1240114;2021-08-25 02:33:43;49.8425;8.59243;296;37;916;Clb=-1.7m/s p=923.6hPa t=12.0C h=72.3% 402.30MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
MALAO2-14;T1240114;2021-08-25 02:33:37;49.8424;8.59329;275;37;928;Clb=-1.6m/s p=922.4hPa t=11.8C h=72.5% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;T1240114;2021-08-25 02:33:35;49.8423;8.59358;270;31;931;Clb=-1.6m/s t=12.7C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;T1240114;2021-08-25 02:33:31;49.8424;8.59408;265;26;940;Clb=-1.6m/s p=920.8hPa t=11.8C h=71.8% 402.30MHz Type=RS41-SGP TxOff=6h42m Radiosonde Tracker - Manuel Lausmann
DL3PW-14;T1240114;2021-08-25 02:33:30;49.8424;8.59417;270;26;942;Clb=-1.7m/s t=12.6C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
DAVRU1-11;T1240114;2021-08-25 02:33:28;49.8424;8.59437;279;24;946;Clb=-1.7m/s p=920.2hPa t=11.7C h=71.7% 402.30MHz Type=RS41-SGP TxOff=6h42m rssi=80.8dB sondemod 1.36h
DB0SC-14;T1240114;2021-08-25 02:33:26;49.8423;8.59455;287;28;949;Clb=-1.8m/s t=12.5C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:33:25;49.8423;8.59464;298;31;952;Clb=-1.6m/s p=919.7hPa t=11.6C h=71.8% 402.30MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:33:22;49.8422;8.59496;296;37;957;Clb=-1.9m/s p=918.9hPa t=11.6C h=71.8% 402.30MHz Type=RS41-SGP
MALAO2-14;T1240114;2021-08-25 02:33:19;49.8421;8.59538;285;37;963;Clb=-1.6m/s p=918.3hPa t=11.5C h=71.9% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:33:16;49.8421;8.59581;273;35;969;Clb=-1.7m/s p=917.6hPa t=11.5C h=72.7% 402.30MHz Type=RS41-SGP batt=2.7V rssi=80.9dB sondemod 1.36h
DG7FDE-14;T1240114;2021-08-25 02:33:13;49.8421;8.5962;268;28;974;Clb=-1.7m/s p=916.9hPa t=11.4C h=72.9% 402.30MHz Type=RS41-SGP batt=2.7V vy 73 de DG7FDE
DAVRU1-11;T1240114;2021-08-25 02:33:10;49.8421;8.59654;268;22;979;Clb=-1.9m/s p=916.2hPa t=11.4C h=72.5% 402.30MHz Type=RS41-SGP
DB0SC-14;T1240114;2021-08-25 02:33:08;49.8421;8.59672;275;24;984;Clb=-2.2m/s t=12.2C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:33:07;49.8421;8.59681;280;24;986;Clb=-2.1m/s p=915.5hPa t=11.3C h=72.5% 402.30MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:33:04;49.842;8.59707;291;30;992;Clb=-2.2m/s p=914.8hPa t=11.3C h=72.9% 402.30MHz Type=RS41-SGP rssi=77.7dB sondemod 1.36h
DB0SC-14;T1240114;2021-08-25 02:33:02;49.842;8.59728;290;33;997;Clb=-1.7m/s t=12.1C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:33:01;49.8419;8.59741;285;35;999;Clb=-2.0m/s p=914.2hPa t=11.3C h=73.1% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL1ZP-14;T1240114;2021-08-25 02:33:00;49.8419;8.59768;276;33;1004;Clb=-1.9m/s t=11.3C h=72.6% p=914.0hPa 402.301 MHz Type=RS41-SGP ser=T1240114 Radiosonde auto_rx v1.5.5
DB0SC-14;T1240114;2021-08-25 02:32:44;49.842;8.59928;259;19;1032;Clb=-1.6m/s t=12.0C 402.30MHz Type=RS41-SGP https://www.darc.de
DB0SC-14;T1240114;2021-08-25 02:32:38;49.842;8.59972;295;28;1043;Clb=-1.8m/s t=11.9C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:32:37;49.8419;8.5998;296;28;1045;Clb=-1.9m/s p=909.0hPa t=11.1C h=70.5% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:32:36;49.8419;8.5999;292;30;1047;Clb=-1.7m/s p=908.8hPa t=11.1C h=70.3% 402.30MHz Type=RS41-SGP rssi=73.8dB sondemod 1.36h
DB0SC-14;T1240114;2021-08-25 02:32:32;49.8418;8.60036;270;30;1054;Clb=-1.9m/s t=12.0C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:32:31;49.8418;8.60048;269;30;1056;Clb=-1.9m/s p=907.8hPa t=11.1C h=69.6% 402.30MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
DL1ZP-14;T1240114;2021-08-25 02:32:30;49.8419;8.60071;263;28;1060;Clb=-2.0m/s t=11.2C h=69.1% p=907.3hPa 402.301 MHz Type=RS41-SGP ser=T1240114 Radiosonde auto_rx v1.5.5
DB0SC-14;T1240114;2021-08-25 02:32:26;49.8419;8.601;251;19;1066;Clb=-2.5m/s t=11.9C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:32:25;49.8419;8.60108;260;19;1068;Clb=-2.2m/s p=906.4hPa t=11.0C h=69.9% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SC-14;T1240114;2021-08-25 02:32:20;49.8419;8.60142;294;28;1078;Clb=-1.9m/s t=11.8C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:32:19;49.8418;8.60151;289;28;1080;Clb=-1.8m/s p=905.2hPa t=11.0C h=70.3% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:32:16;49.8418;8.60183;276;24;1087;Clb=-2.0m/s p=904.6hPa t=10.9C h=70.3% 402.30MHz Type=RS41-SGP TxOff=6h44m
DB0SC-14;T1240114;2021-08-25 02:32:14;49.8418;8.60206;267;26;1090;Clb=-2.1m/s t=11.8C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:32:13;49.8418;8.60217;258;22;1092;Clb=-2.1m/s p=904.0hPa t=10.9C h=68.5% 402.30MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
DB0SC-14;T1240114;2021-08-25 02:32:08;49.8419;8.60258;271;20;1102;Clb=-2.1m/s t=11.7C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:32:07;49.8418;8.60264;281;22;1104;Clb=-2.0m/s p=902.7hPa t=10.9C h=67.7% 402.30MHz Type=RS41-SGP TxOff=6h44m Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:32:06;49.8418;8.60271;284;26;1107;Clb=-1.8m/s p=902.5hPa t=10.9C h=67.5% 402.30MHz Type=RS41-SGP FN=15192 Sats=7 powerup=4h13m12s
DL3PW-14;T1240114;2021-08-25 02:32:04;49.8418;8.60286;295;28;1110;Clb=-1.7m/s t=11.7C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;T1240114;2021-08-25 02:32:02;49.8418;8.60305;288;30;1113;Clb=-1.6m/s t=11.7C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:32:01;49.8417;8.60316;282;30;1116;Clb=-1.9m/s p=901.4hPa t=10.8C h=67.5% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL1ZP-14;T1240114;2021-08-25 02:32:00;49.8417;8.60339;269;30;1119;Clb=-2.0m/s t=10.9C h=66.2% p=901.0hPa 402.301 MHz Type=RS41-SGP ser=T1240114 Radiosonde auto_rx v1.5.5
DL3PW-14;T1240114;2021-08-25 02:31:59;49.8417;8.60339;270;30;1119;Clb=-2.0m/s t=11.7C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;T1240114;2021-08-25 02:31:56;49.8417;8.60373;259;22;1124;Clb=-2.2m/s t=11.7C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:31:55;49.8418;8.60383;257;20;1126;Clb=-2.1m/s p=900.0hPa t=10.8C h=65.1% 402.30MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
DL3PW-14;T1240114;2021-08-25 02:31:54;49.8418;8.60392;259;19;1128;Clb=-2.2m/s t=11.6C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;T1240114;2021-08-25 02:31:50;49.8418;8.60419;270;19;1136;Clb=-2.0m/s t=11.6C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:31:49;49.8418;8.60425;284;20;1138;Clb=-2.2m/s p=898.8hPa t=10.8C h=61.9% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:31:46;49.8417;8.60446;288;26;1144;Clb=-2.0m/s p=898.1hPa t=10.8C h=61.5% 402.30MHz Type=RS41-SGP
DB0SC-14;T1240114;2021-08-25 02:31:44;49.8417;8.60466;278;28;1147;Clb=-1.8m/s t=11.6C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:31:43;49.8417;8.60477;276;28;1148;Clb=-2.1m/s p=897.6hPa t=10.7C h=61.6% 402.30MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;T1240114;2021-08-25 02:31:39;49.8417;8.60518;257;20;1156;Clb=-2.2m/s t=11.6C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;T1240114;2021-08-25 02:31:38;49.8417;8.60527;255;19;1159;Clb=-2.4m/s t=11.5C 402.30MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;T1240114;2021-08-25 02:31:37;49.8417;8.60534;257;17;1161;Clb=-2.2m/s p=896.3hPa t=10.7C h=61.3% 402.30MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
DAVRU1-11;T1240114;2021-08-25 02:31:36;49.8417;8.60542;262;19;1163;Clb=-2.0m/s p=896.2hPa t=10.7C h=61.2% 402.30MHz Type=RS41-SGP
DL3PW-14;T1240114;2021-08-25 02:31:34;49.8418;8.60554;269;17;1167;Clb=-2.0m/s t=11.5C 402.30MHz Type=RS41-SGP Details zu http://radiosondy.info
