STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
DG8JT-14;R3330518;2021-04-28 06:52:30;49.9068;8.66702;67;70;6784;Clb=-7.0m/s t=-31.0C h=20.4% p=420.2hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
DH4SBM-12;R3330518;2021-04-28 06:52:24;49.9065;8.66577;70;69;6819;Clb=-7.0m/s p=418.1hPa t=-31.3C h=23.0% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DF2AP-14;R3330518;2021-04-28 06:52:22;49.9064;8.6653;70;72;6833;Clb=-7.6m/s p=417.2hPa t=-31.4C h=22.4% 402.70MHz Type=RS41-SGP rssi=58.9dB dist=192.040 azimuth=232 elevation=1.07
DL9SK-14;R3330518;2021-04-28 06:52:20;49.9062;8.66482;71;72;6847;Clb=-7.2m/s p=416.5hPa t=-31.5C h=24.3% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3330518;2021-04-28 06:52:18;49.9061;8.66435;73;74;6862;Clb=-6.8m/s p=415.6hPa t=-31.6C h=24.9% 402.70MHz Type=RS41-SGP TxOff=2h57m batt=2.6V Details zu http://radiosondy.info
DL6ZAJ-14;R3330518;2021-04-28 06:52:08;49.9056;8.66164;72;72;6932;Clb=-7.2m/s p=411.5hPa t=-32.2C h=26.9% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info 220mNN
DM7RM-14;R3330518;2021-04-28 06:52:04;49.9054;8.66054;68;72;6960;Clb=-7.1m/s p=409.8hPa t=-32.5C h=28.6% 402.70MHz Type=RS41-SGP TxOff=2h57m batt=2.6V Details zu http://radiosondy.info - DM7RM 
DK1FUN-14;R3330518;2021-04-28 06:52:02;49.9052;8.66003;68;72;6974;Clb=-7.0m/s p=409.0hPa t=-32.6C h=28.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;R3330518;2021-04-28 06:52:00;49.9051;8.65952;69;78;6988;Clb=-7.4m/s t=-35.0C 402.70MHz Type=RS41-SGP https://www.darc.de
DH4SBM-12;R3330518;2021-04-28 06:51:54;49.9048;8.65799;76;78;7030;Clb=-7.2m/s p=405.7hPa t=-32.9C h=27.9% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;R3330518;2021-04-28 06:51:52;49.9047;8.65744;75;78;7045;Clb=-7.1m/s t=-35.4C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DL9SK-14;R3330518;2021-04-28 06:51:50;49.9046;8.65688;74;80;7058;Clb=-6.9m/s p=404.1hPa t=-33.1C h=28.6% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3330518;2021-04-28 06:51:46;49.9043;8.65572;72;80;7086;Clb=-7.3m/s p=402.5hPa t=-33.4C h=28.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DF2AP-14;R3330518;2021-04-28 06:51:44;49.9042;8.65514;73;78;7101;Clb=-7.4m/s p=401.7hPa t=-33.5C h=28.3% 402.70MHz Type=RS41-SGP rssi=61.2dB dist=192.768 azimuth=232 elevation=1.14
DG7FDE-14;R3330518;2021-04-28 06:51:42;49.9041;8.65455;73;80;7115;Clb=-7.2m/s t=-35.9C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DL6ZAJ-14;R3330518;2021-04-28 06:51:36;49.9037;8.65278;73;76;7159;Clb=-7.4m/s p=398.3hPa t=-33.9C h=28.1% 402.70MHz Type=RS41-SGP TxOff=2h57m batt=2.6V Details zu http://radiosondy.info 220mNN
DM7RM-14;R3330518;2021-04-28 06:51:34;49.9036;8.65219;70;76;7173;Clb=-7.3m/s p=397.5hPa t=-34.0C h=27.6% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info - DM7RM * JN49PM
DG7FDE-14;R3330518;2021-04-28 06:51:32;49.9035;8.65162;70;76;7187;Clb=-7.2m/s t=-36.4C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DK1FUN-14;R3330518;2021-04-28 06:51:30;49.9033;8.65107;70;78;7202;Clb=-7.4m/s p=395.8hPa t=-34.2C h=29.3% 402.70MHz Type=RS41-SGP TxOff=2h57m batt=2.6V Details zu http://radiosondy.info
DB0SWR-14;R3330518;2021-04-28 06:51:28;49.9032;8.65054;73;78;7216;Clb=-7.4m/s t=-36.7C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 06:51:24;49.903;8.64945;79;80;7245;Clb=-7.7m/s p=393.4hPa t=-34.5C h=36.9% 402.70MHz Type=RS41-SGP TxOff=2h58m batt=2.6V Details zu http://radiosondy.info
DH4SBM-14;R3330518;2021-04-28 06:51:22;49.903;8.64886;81;80;7260;Clb=-7.1m/s p=392.6hPa t=-34.6C h=39.1% 402.70MHz Type=RS41-SGP
DL9SK-14;R3330518;2021-04-28 06:51:20;49.9029;8.64827;81;78;7274;Clb=-7.4m/s p=391.8hPa t=-34.7C h=38.0% 402.70MHz Type=RS41-SGP TxOff=2h58m batt=2.6V DL9SK JN49OB www.kurzelinks.de/Radiosonde-
DO1SSB-14;R3330518;2021-04-28 06:51:18;49.9028;8.64766;80;76;7290;Clb=-7.3m/s p=391.0hPa t=-34.8C h=37.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
BIOWL1-11;R3330518;2021-04-28 06:51:16;49.9027;8.64703;77;80;7304;Clb=-7.0m/s p=390.1hPa t=-34.8C h=38.7% 402.70MHz Type=RS41-SGP Unchecked-Data Radiosonden-Empfangs-Dingsbums
DK1FUN-14;R3330518;2021-04-28 06:51:14;49.9026;8.6464;74;78;7317;Clb=-7.1m/s p=389.4hPa t=-35.0C h=39.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
KTNBC2-14;R3330518;2021-04-28 06:51:04;49.9021;8.64362;80;78;7390;Clb=-7.0m/s t=-37.7C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DF7PN-AX;R3330518;2021-04-28 06:51:00;49.902;8.6421;77;83;7425;Clb=-7.4m/s t=-35.8C h=36.3% p=383.5hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.2-beta5
DK1FUN-14;R3330518;2021-04-28 06:50:58;49.9019;8.64178;77;76;7433;Clb=-7.4m/s p=383.0hPa t=-35.8C h=39.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 06:50:54;49.9017;8.64062;74;78;7461;Clb=-7.3m/s p=381.4hPa t=-36.1C h=40.7% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;R3330518;2021-04-28 06:50:52;49.9016;8.64008;75;80;7476;Clb=-7.4m/s p=380.6hPa t=-36.2C h=41.6% 402.70MHz Type=RS41-SGP TxOff=2h58m batt=2.6V
DL9SK-14;R3330518;2021-04-28 06:50:50;49.9015;8.63955;76;80;7491;Clb=-7.3m/s p=379.8hPa t=-36.3C h=42.5% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
KTNBC2-14;R3330518;2021-04-28 06:50:48;49.9014;8.63916;76;80;7505;Clb=-7.2m/s t=-38.8C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SCT-14;R3330518;2021-04-28 06:50:44;49.9012;8.6378;76;81;7534;Clb=-7.5m/s t=-39.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DK1FUN-14;R3330518;2021-04-28 06:50:42;49.9011;8.63717;76;81;7549;Clb=-7.2m/s p=376.7hPa t=-36.9C h=46.8% 402.70MHz Type=RS41-SGP TxOff=2h58m batt=2.6V Details zu http://radiosondy.info
DM7RM-14;R3330518;2021-04-28 06:50:34;49.9007;8.63475;76;81;7610;Clb=-7.3m/s p=373.4hPa t=-37.4C h=52.3% 402.70MHz Type=RS41-SGP TxOff=2h58m batt=2.6V Details zu http://radiosondy.info - DM7RM 
F4IOP-3;R3330518;2021-04-28 06:50:30;49.9005;8.63325;79;81;7645;Clb=-7.1m/s t=-37.7C h=51.1% p=371.5hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
DL9SCT-14;R3330518;2021-04-28 06:50:28;49.9004;8.63293;80;78;7652;Clb=-7.6m/s t=-40.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DJ0MDO-14;R3330518;2021-04-28 06:50:24;49.9003;8.63166;77;78;7682;Clb=-7.5m/s p=369.5hPa t=-38.0C h=53.2% 402.70MHz Type=RS41-SGP Details on http://radiosondy.info
DH4SBM-14;R3330518;2021-04-28 06:50:22;49.9001;8.63104;75;80;7697;Clb=-7.8m/s p=368.6hPa t=-38.1C h=51.2% 402.70MHz Type=RS41-SGP
DL9SK-14;R3330518;2021-04-28 06:50:20;49.9;8.63044;75;78;7713;Clb=-7.5m/s p=367.8hPa t=-38.2C h=48.9% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DL9SCT-14;R3330518;2021-04-28 06:50:12;49.8996;8.62818;78;81;7774;Clb=-7.3m/s t=-41.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
KTNBC2-14;R3330518;2021-04-28 06:50:10;49.8996;8.62759;81;85;7788;Clb=-7.3m/s t=-41.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DJ0MDO-14;R3330518;2021-04-28 06:50:08;49.8995;8.62697;81;81;7803;Clb=-7.6m/s p=363.1hPa t=-39.0C h=44.5% 402.70MHz Type=RS41-SGP Details on http://radiosondy.info
DM7RM-14;R3330518;2021-04-28 06:50:04;49.8993;8.62568;78;80;7832;Clb=-7.7m/s p=361.5hPa t=-39.2C h=44.8% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info - DM7RM * JN49PM
F4IOP-3;R3330518;2021-04-28 06:50:00;49.8991;8.62413;76;78;7870;Clb=-7.5m/s t=-39.5C h=38.4% p=359.6hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
DK1FUN-14;R3330518;2021-04-28 06:49:56;49.899;8.62325;80;85;7892;Clb=-7.4m/s p=358.3hPa t=-39.6C h=39.2% 402.70MHz Type=RS41-SGP TxOff=2h59m batt=2.6V Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 06:49:54;49.8989;8.62267;80;85;7907;Clb=-7.5m/s p=357.6hPa t=-39.7C h=38.8% 402.70MHz Type=RS41-SGP TxOff=2h59m batt=2.6V Details zu http://radiosondy.info
DJ0MDO-14;R3330518;2021-04-28 06:49:52;49.8988;8.62207;82;87;7923;Clb=-7.7m/s p=356.8hPa t=-39.8C h=38.8% 402.70MHz Type=RS41-SGP TxOff=2h59m batt=2.6V Details on http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 06:49:50;49.8988;8.62144;83;87;7938;Clb=-7.8m/s p=355.9hPa t=-39.9C h=38.7% 402.70MHz Type=RS41-SGP TxOff=2h59m batt=2.6V DL9SK JN49OB www.kurzelinks.de/Radiosonde-
KTNBC2-14;R3330518;2021-04-28 06:49:42;49.8985;8.61877;81;85;7999;Clb=-7.8m/s t=-42.7C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DJ0MDO-14;R3330518;2021-04-28 06:49:36;49.8982;8.61679;78;81;8043;Clb=-7.7m/s p=350.5hPa t=-40.8C h=39.4% 402.70MHz Type=RS41-SGP Details on http://radiosondy.info
DM7RM-14;R3330518;2021-04-28 06:49:34;49.8982;8.61615;78;81;8060;Clb=-7.8m/s p=349.7hPa t=-40.9C h=40.0% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info - DM7RM * JN49PM
DL1ZP-14;R3330518;2021-04-28 06:49:30;49.8979;8.61462;78;76;8097;Clb=-7.4m/s t=-41.3C h=37.3% p=347.8hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
KTNBC2-14;R3330518;2021-04-28 06:49:26;49.8978;8.61375;80;89;8121;Clb=-7.9m/s t=-43.8C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 06:49:24;49.8978;8.61314;81;85;8136;Clb=-7.2m/s p=345.8hPa t=-41.6C h=41.6% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 06:49:20;49.8976;8.61182;80;87;8166;Clb=-7.8m/s p=344.2hPa t=-41.9C h=42.3% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DO1SSB-14;R3330518;2021-04-28 06:49:18;49.8975;8.61115;77;89;8181;Clb=-7.4m/s p=343.4hPa t=-42.0C h=42.7% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DM7RM-14;R3330518;2021-04-28 06:49:04;49.8969;8.60655;79;93;8288;Clb=-8.0m/s p=338.1hPa t=-42.9C h=48.6% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info - DM7RM * JN49PM
DH4SBM-14;R3330518;2021-04-28 06:49:02;49.8968;8.60583;77;94;8303;Clb=-8.0m/s p=337.3hPa t=-43.0C h=50.5% 402.70MHz Type=RS41-SGP
DL4BBY-11;R3330518;2021-04-28 06:49:00;49.8967;8.60511;76;91;8319;Clb=-7.9m/s t=-45.4C 402.70MHz Type=RS41-SGP Unchecked-Data ...Radiosonde RX 2 SDR
DB0SWR-14;R3330518;2021-04-28 06:48:56;49.8965;8.60373;76;91;8349;Clb=-7.6m/s t=-45.6C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL6ZAJ-14;R3330518;2021-04-28 06:48:54;49.8964;8.60305;79;91;8364;Clb=-7.6m/s p=334.2hPa t=-43.5C h=58.9% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info 220mNN
DL9SK-14;R3330518;2021-04-28 06:48:50;49.8962;8.60166;81;91;8396;Clb=-8.1m/s p=332.7hPa t=-43.8C h=63.0% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3330518;2021-04-28 06:48:40;49.8957;8.59827;77;94;8476;Clb=-7.9m/s p=328.7hPa t=-44.5C h=68.4% 402.70MHz Type=RS41-SGP TxOff=3h00m Details zu http://radiosondy.info
DL6ZAJ-14;R3330518;2021-04-28 06:48:38;49.8956;8.5976;77;94;8492;Clb=-8.1m/s p=327.9hPa t=-44.6C h=69.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info 220mNN
DH4SBM-14;R3330518;2021-04-28 06:48:36;49.8955;8.59692;76;96;8507;Clb=-8.0m/s p=327.1hPa t=-44.8C h=70.3% 402.70MHz Type=RS41-SGP
DM7RM-14;R3330518;2021-04-28 06:48:34;49.8954;8.59623;76;96;8524;Clb=-8.2m/s p=326.4hPa t=-44.9C h=71.1% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info - DM7RM * JN49PM
DB1VQ-14;R3330518;2021-04-28 06:48:30;49.8952;8.5948;78;98;8555;Clb=-8.3m/s p=324.9hPa t=-45.2C h=72.4% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DB0SWR-14;R3330518;2021-04-28 06:48:26;49.895;8.59334;77;98;8587;Clb=-7.8m/s t=-47.8C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 06:48:24;49.8949;8.5926;76;98;8604;Clb=-8.2m/s p=322.5hPa t=-45.7C h=71.7% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DL6ZAJ-14;R3330518;2021-04-28 06:48:22;49.8947;8.59187;73;100;8620;Clb=-8.2m/s p=321.7hPa t=-45.8C h=72.8% 402.70MHz Type=RS41-SGP TxOff=3h01m Details zu http://radiosondy.info 220mNN
DL9SK-14;R3330518;2021-04-28 06:48:20;49.8946;8.59115;73;98;8637;Clb=-8.1m/s p=320.9hPa t=-45.9C h=73.1% 402.70MHz Type=RS41-SGP batt=2.6V DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DM7RM-14;R3330518;2021-04-28 06:48:04;49.8935;8.5853;73;100;8768;Clb=-8.2m/s p=314.6hPa t=-47.1C h=68.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info - DM7RM * JN49PM
DL4BBY-11;R3330518;2021-04-28 06:48:00;49.8932;8.58382;75;98;8801;Clb=-8.2m/s t=-49.7C 402.70MHz Type=RS41-SGP Unchecked-Data ...Radiosonde RX 2 SDR
DO1SSB-14;R3330518;2021-04-28 06:47:54;49.8928;8.58159;75;96;8850;Clb=-8.2m/s p=310.7hPa t=-47.4C h=44.6% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DK1FUN-14;R3330518;2021-04-28 06:47:52;49.8926;8.58087;74;98;8866;Clb=-8.3m/s p=310.0hPa t=-47.5C h=43.8% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;R3330518;2021-04-28 06:47:50;49.8925;8.58014;73;96;8882;Clb=-7.6m/s t=-49.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SCT-14;R3330518;2021-04-28 06:47:46;49.8922;8.57865;74;98;8914;Clb=-8.1m/s t=-50.3C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DK1FUN-14;R3330518;2021-04-28 06:47:36;49.8916;8.575;75;96;8993;Clb=-7.3m/s p=304.0hPa t=-48.4C h=41.6% 402.70MHz Type=RS41-SGP TxOff=3h01m batt=2.6V Details zu http://radiosondy.info
DM7RM-14;R3330518;2021-04-28 06:47:34;49.8914;8.57428;75;96;9008;Clb=-7.8m/s p=303.3hPa t=-48.5C h=41.6% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info - DM7RM * JN49PM
HARRO2-13;R3330518;2021-04-28 06:47:32;49.8913;8.57355;75;96;9024;Clb=-7.5m/s t=-51.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SCT-14;R3330518;2021-04-28 06:47:30;49.8912;8.57283;75;96;9039;Clb=-7.9m/s t=-51.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 06:47:24;49.8908;8.5707;75;96;9086;Clb=-7.9m/s p=299.8hPa t=-49.2C h=45.8% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 06:47:20;49.8906;8.56928;75;96;9116;Clb=-7.6m/s p=298.3hPa t=-49.5C h=45.6% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DO1SSB-14;R3330518;2021-04-28 06:47:18;49.8904;8.56857;75;94;9132;Clb=-7.4m/s p=297.7hPa t=-49.7C h=46.1% 402.70MHz Type=RS41-SGP TxOff=3h02m Details zu http://radiosondy.info
HARRO2-13;R3330518;2021-04-28 06:47:16;49.8903;8.56786;74;94;9147;Clb=-8.1m/s t=-52.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;R3330518;2021-04-28 06:47:10;49.8899;8.56573;71;94;9197;Clb=-8.4m/s t=-52.5C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DM7RM-14;R3330518;2021-04-28 06:47:04;49.8894;8.56359;76;91;9245;Clb=-7.6m/s p=292.5hPa t=-50.8C h=49.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info - DM7RM * JN49PM
HARRO2-13;R3330518;2021-04-28 06:47:00;49.8892;8.56224;75;89;9278;Clb=-8.7m/s t=-53.3C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 06:46:54;49.8888;8.56024;73;87;9328;Clb=-8.2m/s p=288.9hPa t=-51.5C h=49.7% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 06:46:50;49.8885;8.55893;73;87;9360;Clb=-8.2m/s p=287.4hPa t=-51.8C h=49.3% 402.70MHz Type=RS41-SGP batt=2.7V DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
HARRO2-13;R3330518;2021-04-28 06:46:44;49.8881;8.55701;72;85;9416;Clb=-8.6m/s t=-54.5C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;R3330518;2021-04-28 06:46:40;49.8878;8.55575;73;87;9451;Clb=-8.9m/s t=-54.8C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DK1FUN-14;R3330518;2021-04-28 06:46:34;49.8874;8.55381;72;87;9504;Clb=-7.8m/s p=281.1hPa t=-53.0C h=45.8% 402.70MHz Type=RS41-SGP TxOff=3h02m Details zu http://radiosondy.info
DG7FDE-14;R3330518;2021-04-28 06:46:30;49.8872;8.55259;70;85;9537;Clb=-8.5m/s t=-55.3C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
HARRO2-13;R3330518;2021-04-28 06:46:28;49.887;8.55199;70;87;9554;Clb=-8.1m/s t=-55.5C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 06:46:24;49.8867;8.55076;72;87;9587;Clb=-8.8m/s p=277.5hPa t=-53.4C h=43.1% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 06:46:20;49.8865;8.54944;74;87;9620;Clb=-8.3m/s p=276.1hPa t=-53.6C h=44.6% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3330518;2021-04-28 06:46:18;49.8863;8.54875;76;87;9637;Clb=-8.3m/s p=275.4hPa t=-53.7C h=44.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL6ZAJ-14;R3330518;2021-04-28 06:46:14;49.8861;8.54747;76;85;9670;Clb=-8.4m/s p=273.9hPa t=-53.9C h=43.9% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info 220mNN
HARRO2-13;R3330518;2021-04-28 06:46:12;49.886;8.54685;75;87;9687;Clb=-8.1m/s t=-56.3C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;R3330518;2021-04-28 06:46:10;49.8859;8.54623;74;83;9703;Clb=-8.2m/s t=-56.4C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DM7RM-14;R3330518;2021-04-28 06:46:04;49.8856;8.54427;76;89;9754;Clb=-8.8m/s p=270.3hPa t=-54.5C h=42.9% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info - DM7RM * JN49PM
DH4SBM-14;R3330518;2021-04-28 06:46:00;49.8854;8.54293;78;89;9788;Clb=-8.0m/s p=268.9hPa t=-54.7C h=42.9% 402.70MHz Type=RS41-SGP TxOff=3h03m
HARRO2-13;R3330518;2021-04-28 06:45:56;49.8852;8.54165;76;91;9822;Clb=-8.6m/s t=-57.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 06:45:54;49.885;8.54101;75;93;9840;Clb=-9.1m/s p=266.7hPa t=-54.9C h=41.1% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 06:45:50;49.8848;8.53965;76;93;9876;Clb=-9.2m/s p=265.2hPa t=-55.1C h=40.4% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3330518;2021-04-28 06:45:48;49.8847;8.53895;77;91;9894;Clb=-8.9m/s p=264.5hPa t=-55.2C h=40.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO1SSB-14;R3330518;2021-04-28 06:45:44;49.8845;8.53753;79;89;9927;Clb=-8.2m/s p=263.1hPa t=-55.4C h=40.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;R3330518;2021-04-28 06:45:40;49.8843;8.53616;81;87;9961;Clb=-8.3m/s t=-57.8C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DM7RM-14;R3330518;2021-04-28 06:45:34;49.8841;8.53412;80;87;10014;Clb=-8.7m/s p=259.7hPa t=-55.8C h=36.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info - DM7RM * JN49PM
DL1ZP-14;R3330518;2021-04-28 06:45:30;49.8839;8.53248;80;83;10055;Clb=-8.4m/s t=-56.1C h=30.1% p=257.9hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
DB0SWR-14;R3330518;2021-04-28 06:45:26;49.8838;8.5315;80;83;10080;Clb=-8.8m/s t=-58.3C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;R3330518;2021-04-28 06:45:24;49.8837;8.53084;79;81;10098;Clb=-9.4m/s t=-58.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 06:45:20;49.8835;8.52953;77;80;10133;Clb=-8.2m/s p=254.8hPa t=-56.2C h=33.5% 402.70MHz Type=RS41-SGP batt=2.7V DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3330518;2021-04-28 06:45:14;49.8833;8.5277;81;78;10184;Clb=-8.2m/s p=252.7hPa t=-56.4C h=31.2% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
HARRO2-13;R3330518;2021-04-28 06:45:08;49.8831;8.52591;80;76;10237;Clb=-8.8m/s t=-58.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DM7RM-14;R3330518;2021-04-28 06:45:04;49.8829;8.52473;76;74;10272;Clb=-8.5m/s p=249.3hPa t=-56.8C h=28.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info - DM7RM * JN49PM
DL4BBY-11;R3330518;2021-04-28 06:45:00;49.8827;8.5236;75;78;10309;Clb=-8.6m/s t=-59.1C 402.70MHz Type=RS41-SGP Unchecked-Data ...Radiosonde RX 2 SDR
DK1FUN-14;R3330518;2021-04-28 06:44:58;49.8826;8.52306;76;76;10325;Clb=-8.1m/s p=247.1hPa t=-56.9C h=27.6% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 06:44:54;49.8825;8.52197;77;76;10360;Clb=-8.5m/s p=245.8hPa t=-56.9C h=27.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;R3330518;2021-04-28 06:44:52;49.8824;8.52143;77;76;10377;Clb=-8.3m/s t=-59.3C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 06:44:50;49.8823;8.52088;76;76;10395;Clb=-9.0m/s p=244.5hPa t=-57.2C h=26.5% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DF2AP-14;R3330518;2021-04-28 06:44:46;49.8821;8.51974;74;80;10431;Clb=-9.2m/s p=243.1hPa t=-57.3C h=25.7% 402.70MHz Type=RS41-SGP Sats=11 powerup=2h16m15s sondemod 1.36h
DO1SSB-14;R3330518;2021-04-28 06:44:44;49.882;8.51915;75;78;10449;Clb=-8.6m/s p=242.4hPa t=-57.4C h=25.8% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DK1FUN-14;R3330518;2021-04-28 06:44:42;49.8819;8.51855;76;78;10466;Clb=-8.6m/s p=241.8hPa t=-57.4C h=25.7% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
