STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
DH4SBM-12;S3140515;2021-08-10 06:18:54;49.8715;8.45931;243;44;30717;Clb=6.9m/s p=11.5hPa t=-40.3C h=1.2% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140515;2021-08-10 06:18:52;49.8716;8.45964;245;44;30705;Clb=7.0m/s t=-40.1C 402.70MHz Type=RS41-SGP https://www.darc.de
SEB08-14;S3140515;2021-08-10 06:18:50;49.8717;8.46001;257;43;30689;Clb=6.5m/s p=11.5hPa t=-40.5C h=1.2% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
GROWN2-13;S3140515;2021-08-10 06:18:48;49.8717;8.46037;265;46;30678;Clb=6.2m/s t=-40.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
IK2WPM-13;S3140515;2021-08-10 06:18:46;49.8717;8.46066;263;46;30663;Clb=7.3m/s p=11.6hPa t=-40.4C h=1.3% 402.70MHz Type=RS41-SGP batt=2.7V Dettagli su http://radiosondy.info
DL9SCT-14;S3140515;2021-08-10 06:18:44;49.8717;8.46091;257;46;30650;Clb=6.0m/s p=11.6hPa t=-40.5C h=1.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL3PW-14;S3140515;2021-08-10 06:18:42;49.8718;8.4612;253;44;30636;Clb=7.0m/s t=-40.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;S3140515;2021-08-10 06:18:40;49.8719;8.46155;244;44;30622;Clb=6.4m/s p=11.6hPa t=-40.5C h=1.3% 402.70MHz Type=RS41-SGP batt=2.7V vy 73 de DG7FDE
MALAO2-14;S3140515;2021-08-10 06:18:38;49.872;8.46189;235;43;30608;Clb=6.9m/s p=11.7hPa t=-40.6C h=1.3% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
PANDO7-13;S3140515;2021-08-10 06:18:36;49.8722;8.46221;236;43;30596;Clb=5.8m/s t=-40.3C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info Pi4
DL1NUX-13;S3140515;2021-08-10 06:18:34;49.8723;8.46256;245;41;30582;Clb=7.0m/s p=11.7hPa t=-40.6C h=1.3% 402.70MHz Type=RS41-SGP TxOff=3h29m batt=2.6V rssi=63.9dB dist=187.271 azimuth=258 elevatio
GROWN2-13;S3140515;2021-08-10 06:18:32;49.8724;8.46292;250;39;30570;Clb=5.7m/s t=-40.3C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
F5UJA-RS;S3140515;2021-08-10 06:18:30;49.8725;8.46343;256;28;30542;Clb=5.8m/s t=-40.8C h=0.0% p=11.8hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.3
DL9SCT-14;S3140515;2021-08-10 06:18:28;49.8725;8.46343;257;39;30542;Clb=5.7m/s p=11.8hPa t=-40.7C h=1.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DAVRU1-11;S3140515;2021-08-10 06:18:26;49.8725;8.46368;259;37;30528;Clb=7.3m/s p=11.8hPa t=-40.6C h=1.3% 402.70MHz Type=RS41-SGP TxOff=3h30m rssi=64.2dB sondemod 1.36h
DG7FDE-14;S3140515;2021-08-10 06:18:24;49.8726;8.464;255;37;30516;Clb=5.5m/s p=11.8hPa t=-40.7C h=1.3% 402.70MHz Type=RS41-SGP vy 73 de DG7FDE
MALAO2-14;S3140515;2021-08-10 06:18:22;49.8727;8.46433;246;37;30504;Clb=7.1m/s p=11.8hPa t=-40.6C h=1.3% 402.70MHz Type=RS41-SGP batt=2.6V Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140515;2021-08-10 06:18:20;49.8728;8.46459;239;39;30490;Clb=6.1m/s t=-40.2C 402.70MHz Type=RS41-SGP https://www.darc.de
GROWN2-13;S3140515;2021-08-10 06:18:16;49.8729;8.46509;256;43;30463;Clb=7.2m/s t=-40.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL1NUX-13;S3140515;2021-08-10 06:18:14;49.8729;8.46539;257;41;30450;Clb=5.5m/s p=11.9hPa t=-40.4C h=1.2% 402.70MHz Type=RS41-SGP Sats=9 powerup=1h42m25s sondemod 1.36h
DL9SCT-14;S3140515;2021-08-10 06:18:12;49.873;8.46565;246;41;30438;Clb=7.2m/s p=12.0hPa t=-40.4C h=1.3% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
SEB08-14;S3140515;2021-08-10 06:18:10;49.8731;8.46583;226;41;30424;Clb=6.0m/s p=12.0hPa t=-40.4C h=1.3% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DM1KD-14;S3140515;2021-08-10 06:18:04;49.8735;8.46664;238;43;30386;Clb=5.8m/s p=12.0hPa t=-40.5C h=1.2% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DAVRU1-11;S3140515;2021-08-10 06:18:02;49.8736;8.46695;237;39;30373;Clb=6.8m/s p=12.1hPa t=-40.5C h=1.3% 402.70MHz Type=RS41-SGP
GROWN2-13;S3140515;2021-08-10 06:18:00;49.8737;8.46718;234;43;30361;Clb=5.5m/s t=-40.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
IQ4HI-14;S3140515;2021-08-10 06:17:58;49.8738;8.46738;236;43;30348;Clb=6.4m/s p=12.1hPa t=-40.5C h=0.0% 402.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.7V S=-14.7dB MySondy ARI Imola
DL9SCT-14;S3140515;2021-08-10 06:17:56;49.8739;8.46764;236;48;30335;Clb=6.6m/s p=12.1hPa t=-40.8C h=1.2% 402.70MHz Type=RS41-SGP TxOff=3h30m Details zu http://radiosondy.info
DH4SBM-12;S3140515;2021-08-10 06:17:54;49.8741;8.46792;229;44;30322;Clb=5.7m/s p=12.2hPa t=-40.8C h=1.3% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
IQ4HI-14;S3140515;2021-08-10 06:17:52;49.8743;8.46817;218;48;30309;Clb=7.0m/s p=12.2hPa t=-40.6C h=0.0% 402.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.5V S=-17.1dB MySondy ARI Imola
DM2HB-14;S3140515;2021-08-10 06:17:50;49.8744;8.46836;215;35;30296;Clb=5.7m/s p=12.2hPa t=-40.9C h=1.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140515;2021-08-10 06:17:48;49.8746;8.46859;222;43;30284;Clb=7.6m/s t=-40.6C 402.70MHz Type=RS41-SGP https://www.darc.de
DL6ZAJ-14;S3140515;2021-08-10 06:17:46;49.8748;8.46889;230;41;30271;Clb=5.0m/s p=12.3hPa t=-40.9C h=1.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
GROWN2-13;S3140515;2021-08-10 06:17:44;49.875;8.46919;228;39;30260;Clb=6.6m/s t=-40.7C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
ASUPER-2;S3140515;2021-08-10 06:17:42;49.8752;8.46956;221;31;30234;Clb=5.6m/s t=-40.9C h=0.0% p=12.4hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.4
DL9SCT-14;S3140515;2021-08-10 06:17:40;49.8752;8.46956;222;35;30233;Clb=5.6m/s p=12.3hPa t=-40.8C h=1.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
IQ4HI-14;S3140515;2021-08-10 06:17:34;49.8756;8.47026;232;43;30195;Clb=6.6m/s p=10.7hPa t=-40.4C h=0.0% 402.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.7V S=-13.3dB MySondy ARI Imola
DB0SC-14;S3140515;2021-08-10 06:17:32;49.8757;8.4705;232;33;30183;Clb=5.6m/s t=-40.4C 402.70MHz Type=RS41-SGP https://www.darc.de
DAVRU1-11;S3140515;2021-08-10 06:17:30;49.8758;8.47077;235;33;30170;Clb=6.1m/s p=12.4hPa t=-40.8C h=1.3% 402.70MHz Type=RS41-SGP
IQ4HI-14;S3140515;2021-08-10 06:17:28;49.876;8.47102;225;31;30159;Clb=4.5m/s p=10.8hPa t=-40.7C h=0.0% 402.70MHz Type=RS41 BK=Off SV=20215 V=2.7V S=-16.2dB MySondy ARI Imola
GROWN2-13;S3140515;2021-08-10 06:17:26;49.8761;8.4712;213;31;30146;Clb=7.1m/s t=-40.8C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;S3140515;2021-08-10 06:17:24;49.8762;8.47132;218;31;30134;Clb=5.9m/s p=12.5hPa t=-41.1C h=1.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
IQ4HI-14;S3140515;2021-08-10 06:17:22;49.8763;8.47148;248;31;30120;Clb=6.7m/s p=10.9hPa t=-40.8C h=0.0% 402.70MHz Type=RS41 BK=Off SV=20215 V=2.5V S=-17.9dB MySondy ARI Imola
SEB08-14;S3140515;2021-08-10 06:17:20;49.8764;8.47171;260;33;30108;Clb=5.6m/s p=12.6hPa t=-41.3C h=1.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
F5RZC-14;S3140515;2021-08-10 06:17:18;49.8764;8.47195;258;35;30094;Clb=6.5m/s p=12.6hPa t=-41.3C h=1.3% 402.70MHz Type=RS41-SGP Details on http://radiosondy.info
DB0SC-14;S3140515;2021-08-10 06:17:16;49.8764;8.47219;253;33;30083;Clb=5.2m/s t=-41.0C 402.70MHz Type=RS41-SGP https://www.darc.de
DL3PW-14;S3140515;2021-08-10 06:17:12;49.8765;8.47273;255;33;30058;Clb=5.5m/s t=-41.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
GROWN2-13;S3140515;2021-08-10 06:17:10;49.8766;8.47293;253;28;30045;Clb=7.5m/s t=-41.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
IQ4HI-14;S3140515;2021-08-10 06:17:04;49.8766;8.47355;274;44;30008;Clb=5.1m/s p=11.1hPa h=0.0% 402.70MHz Type=RS41 BK=Off SV=20215 V=2.7V S=-13.1dB MySondy ARI Imola
DB0SC-14;S3140515;2021-08-10 06:17:00;49.8766;8.47427;271;33;29985;Clb=6.2m/s t=-41.9C 402.70MHz Type=RS41-SGP https://www.darc.de
DB1KW-14;S3140515;2021-08-10 06:16:58;49.8766;8.47455;262;31;29972;Clb=6.7m/s t=-42.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;S3140515;2021-08-10 06:16:54;49.8766;8.47502;268;30;29946;Clb=7.1m/s p=12.8hPa t=-42.4C h=1.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
IQ4HI-14;S3140515;2021-08-10 06:16:52;49.8766;8.47519;285;30;29932;Clb=5.9m/s p=11.2hPa t=0.0C h=0.0% Type=RS41 V=2.7V S=-14.6dB MySondy ARI Imola
DAVRU1-11;S3140515;2021-08-10 06:16:50;49.8766;8.47538;281;33;29920;Clb=6.5m/s p=12.9hPa t=-42.5C h=1.4% 402.70MHz Type=RS41-SGP
IK2WPM-13;S3140515;2021-08-10 06:16:46;49.8766;8.47598;262;31;29898;Clb=6.0m/s p=12.9hPa t=-42.6C h=1.5% 402.70MHz Type=RS41-SGP Dettagli su http://radiosondy.info
DB0SC-14;S3140515;2021-08-10 06:16:44;49.8766;8.47622;252;33;29884;Clb=6.0m/s t=-42.3C 402.70MHz Type=RS41-SGP https://www.darc.de
DL3PW-14;S3140515;2021-08-10 06:16:42;49.8767;8.47641;248;35;29873;Clb=5.6m/s t=-42.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SEB08-14;S3140515;2021-08-10 06:16:40;49.8767;8.47661;255;30;29860;Clb=6.5m/s p=13.0hPa t=-42.9C h=1.4% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
PE1PSI-12;S3140515;2021-08-10 06:16:36;49.8768;8.47716;253;28;29829;Clb=4.8m/s t=-43.1C h=0.0% p=13.2hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.3
GROWN2-13;S3140515;2021-08-10 06:16:32;49.8769;8.47755;254;30;29812;Clb=6.9m/s t=-42.6C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
PAST2-14;S3140515;2021-08-10 06:16:30;49.877;8.47806;249;41;29795;Clb=4.5m/s t=-43.2C h=0.0% p=13.2hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.4
DB0SC-14;S3140515;2021-08-10 06:16:28;49.877;8.47819;247;31;29790;Clb=6.6m/s t=-42.8C 402.70MHz Type=RS41-SGP https://www.darc.de
DB1KW-14;S3140515;2021-08-10 06:16:26;49.8771;8.47836;234;24;29774;Clb=6.8m/s t=-42.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;S3140515;2021-08-10 06:16:24;49.8771;8.47844;256;31;29763;Clb=5.7m/s p=13.2hPa t=-43.2C h=1.5% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DK1FUN-14;S3140515;2021-08-10 06:16:20;49.8771;8.47881;264;28;29739;Clb=6.3m/s p=13.3hPa t=-43.3C h=1.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
IK2WPM-13;S3140515;2021-08-10 06:16:16;49.8773;8.47939;243;31;29713;Clb=7.1m/s p=13.3hPa t=-43.3C h=1.5% 402.70MHz Type=RS41-SGP Dettagli su http://radiosondy.info
TELEP2-14;S3140515;2021-08-10 06:16:14;49.8774;8.47971;239;30;29701;Clb=4.7m/s p=13.3hPa t=-43.2C h=1.5% 402.70MHz Type=RS41-SGP TxOff=3h32m Details on http://radiosondy.info
DB0SC-14;S3140515;2021-08-10 06:16:12;49.8775;8.47994;225;26;29690;Clb=7.6m/s t=-42.8C 402.70MHz Type=RS41-SGP https://www.darc.de
DAVRU1-11;S3140515;2021-08-10 06:16:10;49.8776;8.48003;199;28;29676;Clb=5.7m/s p=13.4hPa t=-43.2C h=1.5% 402.70MHz Type=RS41-SGP batt=2.7V
DK1FUN-14;S3140515;2021-08-10 06:16:02;49.8778;8.48072;234;35;29628;Clb=6.2m/s p=13.5hPa t=-42.9C h=1.5% 402.70MHz Type=RS41-SGP TxOff=3h32m Details zu http://radiosondy.info
DAVRU1-11;S3140515;2021-08-10 06:16:00;49.8779;8.48092;230;26;29616;Clb=5.8m/s p=13.5hPa t=-43.0C h=1.5% 402.70MHz Type=RS41-SGP
DH4SBM-14;S3140515;2021-08-10 06:15:58;49.878;8.48108;249;31;29603;Clb=7.7m/s p=13.5hPa t=-42.9C h=1.5% 402.70MHz Type=RS41-SGP batt=2.7V
DB0SC-14;S3140515;2021-08-10 06:15:56;49.878;8.48125;267;30;29590;Clb=5.0m/s t=-42.7C 402.70MHz Type=RS41-SGP https://www.darc.de
DH4SBM-12;S3140515;2021-08-10 06:15:54;49.8781;8.48141;251;31;29579;Clb=6.5m/s p=13.6hPa t=-43.0C h=1.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SEB08-14;S3140515;2021-08-10 06:15:50;49.8782;8.48178;234;44;29555;Clb=6.9m/s p=13.6hPa t=-43.3C h=1.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL6ZAJ-14;S3140515;2021-08-10 06:15:48;49.8783;8.48209;248;33;29541;Clb=5.8m/s p=13.7hPa t=-43.2C h=1.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DK1FUN-14;S3140515;2021-08-10 06:15:46;49.8784;8.48241;255;30;29529;Clb=6.0m/s p=13.7hPa t=-43.1C h=1.4% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
TELEP2-14;S3140515;2021-08-10 06:15:44;49.8785;8.48265;259;28;29517;Clb=6.1m/s p=13.7hPa t=-43.1C h=1.5% 402.70MHz Type=RS41-SGP batt=2.7V Details on http://radiosondy.info
DL3PW-14;S3140515;2021-08-10 06:15:42;49.8785;8.4828;273;31;29506;Clb=5.4m/s t=-42.7C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140515;2021-08-10 06:15:40;49.8785;8.48296;283;31;29493;Clb=7.1m/s t=-42.7C 402.70MHz Type=RS41-SGP https://www.darc.de
PE1PSI-12;S3140515;2021-08-10 06:15:34;49.8785;8.48375;247;35;29447;Clb=6.3m/s t=-43.4C h=0.0% p=13.9hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.3
DK1FUN-14;S3140515;2021-08-10 06:15:30;49.8786;8.48418;261;33;29427;Clb=5.6m/s p=13.9hPa t=-43.4C h=1.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL6ZAJ-14;S3140515;2021-08-10 06:15:28;49.8786;8.48445;273;31;29414;Clb=7.7m/s p=13.9hPa t=-43.2C h=1.5% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DB0SC-14;S3140515;2021-08-10 06:15:24;49.8785;8.48484;298;33;29389;Clb=7.0m/s t=-43.0C 402.70MHz Type=RS41-SGP https://www.darc.de
DAVRU1-11;S3140515;2021-08-10 06:15:20;49.8784;8.48536;269;33;29364;Clb=7.9m/s p=14.0hPa t=-43.2C h=1.5% 402.70MHz Type=RS41-SGP
IK2WPM-13;S3140515;2021-08-10 06:15:16;49.8784;8.48586;274;35;29337;Clb=7.5m/s p=14.1hPa t=-43.5C calibration 96% 402.70MHz Type=RS41-SGP Dettagli su http://radiosondy.info
DB1KW-14;S3140515;2021-08-10 06:15:14;49.8784;8.48614;290;35;29325;Clb=5.4m/s t=-43.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SEB08-14;S3140515;2021-08-10 06:15:10;49.8783;8.48658;293;33;29300;Clb=4.9m/s p=14.2hPa t=-43.8C h=1.5% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DB0SC-14;S3140515;2021-08-10 06:15:08;49.8782;8.4868;276;43;29287;Clb=7.4m/s t=-43.5C 402.70MHz Type=RS41-SGP https://www.darc.de
DM7RM-14;S3140515;2021-08-10 06:15:04;49.8782;8.48744;274;35;29263;Clb=5.8m/s p=14.3hPa t=-44.0C h=1.6% 402.70MHz Type=RS41-SGP TxOff=3h33m batt=2.6V Details zu http://radiosondy.info - DM7RM * J
SEB08-14;S3140515;2021-08-10 06:15:00;49.8781;8.48797;301;43;29237;Clb=5.1m/s p=14.3hPa t=-43.9C h=1.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB1KW-14;S3140515;2021-08-10 06:14:58;49.878;8.48822;296;48;29225;Clb=6.8m/s t=-43.5C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;S3140515;2021-08-10 06:14:54;49.8778;8.48897;291;43;29200;Clb=6.5m/s p=14.4hPa t=-44.1C h=1.6% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DB0SC-14;S3140515;2021-08-10 06:14:52;49.8777;8.48933;300;44;29187;Clb=5.9m/s t=-43.8C 402.70MHz Type=RS41-SGP https://www.darc.de
DAVRU1-11;S3140515;2021-08-10 06:14:50;49.8776;8.48969;304;37;29175;Clb=7.2m/s p=14.4hPa t=-44.2C h=1.6% 402.70MHz Type=RS41-SGP
F5RZC-14;S3140515;2021-08-10 06:14:48;49.8775;8.49003;303;39;29161;Clb=5.3m/s p=14.5hPa t=-44.1C h=1.6% 402.70MHz Type=RS41-SGP TxOff=3h33m batt=2.7V Details on http://radiosondy.info
IK2WPM-13;S3140515;2021-08-10 06:14:46;49.8773;8.4903;301;35;29148;Clb=8.4m/s p=14.5hPa t=-44.1C calibration 88% 402.70MHz Type=RS41-SGP Dettagli su http://radiosondy.info
DB1KW-14;S3140515;2021-08-10 06:14:42;49.8773;8.49071;267;37;29121;Clb=7.1m/s t=-44.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SEB08-14;S3140515;2021-08-10 06:14:40;49.8773;8.49101;279;46;29108;Clb=5.3m/s p=14.6hPa t=-44.2C h=1.6% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
MALAO2-14;S3140515;2021-08-10 06:14:38;49.8772;8.49136;296;35;29097;Clb=6.7m/s p=14.6hPa t=-44.1C h=1.6% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
GROWN2-13;S3140515;2021-08-10 06:14:36;49.8771;8.49165;313;35;29082;Clb=6.8m/s t=-43.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
PE1PSI-12;S3140515;2021-08-10 06:14:32;49.8768;8.49214;278;30;29052;Clb=6.5m/s t=-44.4C h=0.0% p=14.8hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.3
SEB08-14;S3140515;2021-08-10 06:14:30;49.8768;8.49226;269;31;29046;Clb=6.0m/s p=14.7hPa t=-44.4C h=1.7% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;S3140515;2021-08-10 06:14:28;49.8768;8.49251;264;37;29034;Clb=6.9m/s p=14.8hPa t=-44.4C h=1.6% 402.70MHz Type=RS41-SGP TxOff=3h34m batt=2.7V
DB1KW-14;S3140515;2021-08-10 06:14:26;49.8769;8.49274;267;33;29021;Clb=5.4m/s t=-44.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;S3140515;2021-08-10 06:14:24;49.8769;8.49298;268;43;29009;Clb=7.1m/s p=14.8hPa t=-44.6C h=1.6% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140515;2021-08-10 06:14:22;49.8769;8.49325;279;44;28996;Clb=6.1m/s p=14.8hPa t=-44.5C h=1.7% 402.70MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
GROWN2-13;S3140515;2021-08-10 06:14:20;49.8768;8.49355;296;46;28983;Clb=7.7m/s t=-44.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
F5RZC-14;S3140515;2021-08-10 06:14:18;49.8767;8.49382;306;41;28968;Clb=5.8m/s p=14.9hPa t=-44.6C h=1.7% 402.70MHz Type=RS41-SGP Details on http://radiosondy.info
IK2WPM-13;S3140515;2021-08-10 06:14:16;49.8766;8.49409;293;50;28956;Clb=7.0m/s p=14.9hPa t=-44.5C calibration 72% 402.70MHz Type=RS41-SGP batt=2.7V Dettagli su http://radiosondy.info
DL3PW-14;S3140515;2021-08-10 06:14:12;49.8765;8.49479;269;46;28930;Clb=6.0m/s t=-44.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DK1FUN-14;S3140515;2021-08-10 06:14:10;49.8765;8.49514;281;46;28917;Clb=6.4m/s p=15.0hPa t=-44.4C h=1.6% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DAVRU1-11;S3140515;2021-08-10 06:14:08;49.8765;8.49549;292;46;28904;Clb=6.4m/s p=15.0hPa t=-44.5C h=1.6% 402.70MHz Type=RS41-SGP batt=2.6V
MALAO2-14;S3140515;2021-08-10 06:14:06;49.8763;8.4959;294;43;28890;Clb=6.4m/s p=15.1hPa t=-44.3C h=1.6% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
GROWN2-13;S3140515;2021-08-10 06:14:04;49.8762;8.4963;294;43;28878;Clb=5.5m/s t=-44.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SEB08-14;S3140515;2021-08-10 06:14:00;49.8761;8.49688;256;39;28851;Clb=6.3m/s p=15.2hPa t=-44.2C h=1.6% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;S3140515;2021-08-10 06:13:58;49.8762;8.49714;247;43;28837;Clb=6.9m/s p=15.2hPa t=-44.1C h=1.7% 402.70MHz Type=RS41-SGP
DK1FUN-14;S3140515;2021-08-10 06:13:54;49.8763;8.49777;271;41;28813;Clb=6.8m/s p=15.2hPa t=-44.3C h=1.6% 402.70MHz Type=RS41-SGP TxOff=3h34m Details zu http://radiosondy.info
DJ6OI-13;S3140515;2021-08-10 06:13:52;49.8763;8.49806;288;43;28801;Clb=5.2m/s 402.70MHz Type=RS41 Details zu http://radiosondy.info
MALAO2-14;S3140515;2021-08-10 06:13:50;49.8762;8.49839;288;41;28789;Clb=6.9m/s p=15.3hPa t=-44.3C h=1.6% 402.70MHz Type=RS41-SGP TxOff=3h34m Radiosonde Tracker - Manuel Lausmann
GROWN2-13;S3140515;2021-08-10 06:13:48;49.8761;8.49878;280;39;28776;Clb=4.7m/s t=-44.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL6ZAJ-14;S3140515;2021-08-10 06:13:46;49.8761;8.49915;271;35;28766;Clb=6.9m/s p=15.3hPa t=-44.3C h=1.7% 402.70MHz Type=RS41-SGP TxOff=3h34m Details zu http://radiosondy.info
DB0SWR-14;S3140515;2021-08-10 06:13:42;49.8762;8.4996;231;35;28741;Clb=5.9m/s t=-44.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SEB08-14;S3140515;2021-08-10 06:13:40;49.8764;8.49983;237;41;28727;Clb=6.6m/s p=15.4hPa t=-44.5C h=1.6% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DK1FUN-14;S3140515;2021-08-10 06:13:38;49.8765;8.50013;249;37;28715;Clb=5.4m/s p=15.5hPa t=-44.3C h=1.6% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140515;2021-08-10 06:13:34;49.8765;8.50066;274;39;28690;Clb=5.6m/s p=15.5hPa t=-44.4C h=1.6% 402.70MHz Type=RS41-SGP batt=2.7V Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140515;2021-08-10 06:13:32;49.8765;8.50089;262;37;28677;Clb=6.7m/s t=-44.2C 402.70MHz Type=RS41-SGP https://www.darc.de
PANDO7-13;S3140515;2021-08-10 06:13:30;49.8766;8.50115;245;37;28664;Clb=5.5m/s t=-44.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info Pi4
DAVRU1-11;S3140515;2021-08-10 06:13:28;49.8766;8.50139;239;43;28652;Clb=7.2m/s p=15.6hPa t=-44.4C h=1.7% 402.70MHz Type=RS41-SGP
DL6ZAJ-14;S3140515;2021-08-10 06:13:26;49.8767;8.50163;251;35;28641;Clb=4.8m/s p=15.7hPa t=-44.6C h=1.6% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DH4SBM-12;S3140515;2021-08-10 06:13:24;49.8768;8.50194;263;35;28627;Clb=7.8m/s p=15.7hPa t=-44.7C h=1.7% 402.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DK1FUN-14;S3140515;2021-08-10 06:13:22;49.8768;8.50232;270;33;28614;Clb=5.1m/s p=15.7hPa t=-44.5C h=1.6% 402.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
SEB08-14;S3140515;2021-08-10 06:13:20;49.8768;8.50268;269;30;28603;Clb=6.9m/s p=15.8hPa t=-44.6C h=1.6% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140515;2021-08-10 06:13:18;49.8768;8.50291;243;31;28590;Clb=6.0m/s p=15.8hPa t=-44.6C h=1.6% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140515;2021-08-10 06:13:16;49.8769;8.50305;217;31;28577;Clb=7.5m/s t=-44.3C 402.70MHz Type=RS41-SGP https://www.darc.de
DB1KW-14;S3140515;2021-08-10 06:13:14;49.877;8.5032;221;31;28563;Clb=5.7m/s t=-44.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
